date_dt,province,confirmed,deaths,recovered,Lat,Long,size
746,2020-02-01,"Cook County, IL",2,0,0,41.8781,-87.6298,1.4142135623730951
747,2020-02-01,Diamond Princess cruise ship,0,0,0,35.4437,139.638,0.0
748,2020-02-01,From Diamond Princess,0,0,0,35.4437,139.638,0.0
749,2020-02-01,Fujian,144,0,0,26.0789,117.9874,12.0
750,2020-02-01,Gansu,40,0,0,36.0611,103.8343,6.324555320336759
751,2020-02-01,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
752,2020-02-01,Guangdong,535,0,14,23.3417,113.4244,23.130067012440755
753,2020-02-01,Guangxi,100,0,2,23.8298,108.7881,10.0
754,2020-02-01,Guizhou,29,0,2,26.8154,106.8748,5.385164807134504
755,2020-02-01,Hainan,62,1,1,19.1959,109.7453,7.874007874011811
756,2020-02-01,Hebei,96,1,0,38.0428,114.5149,9.797958971132712
757,2020-02-01,Heilongjiang,80,2,2,47.861999999999995,127.7615,8.94427190999916
758,2020-02-01,Henan,422,2,3,33.882020000000004,113.61399999999999,20.54263858417414
759,2020-02-01,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
760,2020-02-01,Hong Kong,13,0,0,22.3,114.2,3.605551275463989
761,2020-02-01,Hubei,7153,249,168,30.9756,112.2707,84.57541013793548
762,2020-02-01,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
763,2020-02-01,Hunan,389,0,8,27.6104,111.7088,19.72308292331602
764,2020-02-01,Inner Mongolia,23,0,1,44.0935,113.9448,4.795831523312719
765,2020-02-01,Jiangsu,202,0,6,32.9711,119.455,14.212670403551895
766,2020-02-01,Jiangxi,286,0,9,27.614,115.7221,16.911534525287763
767,2020-02-01,Jilin,17,0,1,43.6661,126.1923,4.123105625617661
768,2020-02-01,"King County, WA",1,0,0,47.6062,-122.3321,1.0
769,2020-02-01,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
770,2020-02-01,Liaoning,64,0,1,41.2956,122.6085,8.0
771,2020-02-01,"London, ON",1,0,0,42.9849,-81.2453,1.0
772,2020-02-01,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
773,2020-02-01,Macau,7,0,0,22.1667,113.55,2.6457513110645907
774,2020-02-01,"Madison, WI",0,0,0,43.0731,-89.4012,0.0
775,2020-02-01,New South Wales,4,0,2,-33.8688,151.2093,2.0
776,2020-02-01,"New York City, NY",0,0,0,40.7128,-74.006,0.0
777,2020-02-01,Ningxia,26,0,0,37.2692,106.1655,5.0990195135927845
778,2020-02-01,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
779,2020-02-01,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
780,2020-02-01,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
781,2020-02-01,"Portland, OR",0,0,0,45.5051,-122.675,0.0
782,2020-02-01,"Providence, RI",0,0,0,41.824,-71.4128,0.0
783,2020-02-01,Qinghai,9,0,0,35.7452,95.9956,3.0
784,2020-02-01,Queensland,3,0,0,-28.0167,153.4,1.7320508075688772
785,2020-02-01,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
786,2020-02-01,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
787,2020-02-01,"San Benito, CA",0,0,0,36.5761,-120.9876,0.0
788,2020-02-01,"San Diego County, CA",0,0,0,32.7157,-117.1611,0.0
789,2020-02-01,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
790,2020-02-01,"Santa Clara, CA",1,0,0,37.3541,-121.9552,1.0
791,2020-02-01,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
792,2020-02-01,Shaanxi,101,0,0,35.1917,108.8701,10.04987562112089
793,2020-02-01,Shandong,206,0,3,36.3427,118.1498,14.352700094407323
794,2020-02-01,Shanghai,169,1,10,31.201999999999998,121.4491,13.0
795,2020-02-01,Shanxi,47,0,1,37.5777,112.2922,6.855654600401044
796,2020-02-01,Sichuan,207,1,3,30.6171,102.7103,14.38749456993816
797,2020-02-01,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
798,2020-02-01,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
799,2020-02-01,South Australia,1,0,0,-34.9285,138.6007,1.0
800,2020-02-01,Taiwan,10,0,0,23.7,121.0,3.1622776601683795
801,2020-02-01,Tasmania,0,0,0,-41.4545,145.9707,0.0
802,2020-02-01,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
803,2020-02-01,Tianjin,41,0,0,39.3054,117.323,6.4031242374328485
804,2020-02-01,Tibet,1,0,0,31.6927,88.0924,1.0
805,2020-02-01,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
806,2020-02-01,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
807,2020-02-01,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
808,2020-02-01,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
809,2020-02-01,Victoria,4,0,0,-37.8136,144.9631,2.0
810,2020-02-01,Western Australia,0,0,0,-31.9505,115.8605,0.0
811,2020-02-01,Xinjiang,18,0,0,41.1129,85.2401,4.242640687119285
812,2020-02-01,Yunnan,93,0,2,24.974,101.48700000000001,9.643650760992955
813,2020-02-01,Zhejiang,599,0,21,29.1832,120.0934,24.474476501040833
814,2020-02-02," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
815,2020-02-02,Anhui,340,0,7,31.8257,117.2264,18.439088914585774
816,2020-02-02,Beijing,191,1,9,40.1824,116.4142,13.820274961085254
817,2020-02-02,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
818,2020-02-02,British Columbia,1,0,0,49.2827,-123.1207,1.0
819,2020-02-02,Chongqing,300,2,7,30.0572,107.874,17.320508075688775
820,2020-02-02,"Cook County, IL",2,0,0,41.8781,-87.6298,1.4142135623730951
821,2020-02-02,Diamond Princess cruise ship,0,0,0,35.4437,139.638,0.0
822,2020-02-02,From Diamond Princess,0,0,0,35.4437,139.638,0.0
823,2020-02-02,Fujian,159,0,0,26.0789,117.9874,12.609520212918492
824,2020-02-02,Gansu,51,0,3,36.0611,103.8343,7.14142842854285
825,2020-02-02,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
826,2020-02-02,Guangdong,632,0,15,23.3417,113.4244,25.13961017995307
827,2020-02-02,Guangxi,111,0,2,23.8298,108.7881,10.535653752852738
828,2020-02-02,Guizhou,38,0,2,26.8154,106.8748,6.164414002968976
829,2020-02-02,Hainan,64,1,4,19.1959,109.7453,8.0
830,2020-02-02,Hebei,104,1,3,38.0428,114.5149,10.198039027185569
831,2020-02-02,Heilongjiang,95,2,2,47.861999999999995,127.7615,9.746794344808963
832,2020-02-02,Henan,493,2,10,33.882020000000004,113.61399999999999,22.20360331117452
833,2020-02-02,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
834,2020-02-02,Hong Kong,15,0,0,22.3,114.2,3.872983346207417
835,2020-02-02,Hubei,11177,350,295,30.9756,112.2707,105.72133181151285
836,2020-02-02,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
837,2020-02-02,Hunan,463,0,16,27.6104,111.7088,21.517434791350013
838,2020-02-02,Inner Mongolia,27,0,1,44.0935,113.9448,5.196152422706632
839,2020-02-02,Jiangsu,236,0,7,32.9711,119.455,15.362291495737216
840,2020-02-02,Jiangxi,333,0,12,27.614,115.7221,18.24828759089466
841,2020-02-02,Jilin,23,0,1,43.6661,126.1923,4.795831523312719
842,2020-02-02,"King County, WA",1,0,0,47.6062,-122.3321,1.0
843,2020-02-02,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
844,2020-02-02,Liaoning,70,0,1,41.2956,122.6085,8.366600265340756
845,2020-02-02,"London, ON",1,0,0,42.9849,-81.2453,1.0
846,2020-02-02,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
847,2020-02-02,Macau,8,0,0,22.1667,113.55,2.8284271247461903
848,2020-02-02,"Madison, WI",0,0,0,43.0731,-89.4012,0.0
849,2020-02-02,New South Wales,4,0,2,-33.8688,151.2093,2.0
850,2020-02-02,"New York City, NY",0,0,0,40.7128,-74.006,0.0
851,2020-02-02,Ningxia,28,0,0,37.2692,106.1655,5.291502622129181
852,2020-02-02,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
853,2020-02-02,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
854,2020-02-02,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
855,2020-02-02,"Portland, OR",0,0,0,45.5051,-122.675,0.0
856,2020-02-02,"Providence, RI",0,0,0,41.824,-71.4128,0.0
857,2020-02-02,Qinghai,11,0,0,35.7452,95.9956,3.3166247903554
858,2020-02-02,Queensland,2,0,0,-28.0167,153.4,1.4142135623730951
859,2020-02-02,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
860,2020-02-02,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
861,2020-02-02,"San Benito, CA",0,0,0,36.5761,-120.9876,0.0
862,2020-02-02,"San Diego County, CA",0,0,0,32.7157,-117.1611,0.0
863,2020-02-02,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
864,2020-02-02,"Santa Clara, CA",1,0,0,37.3541,-121.9552,1.0
865,2020-02-02,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
866,2020-02-02,Shaanxi,116,0,0,35.1917,108.8701,10.770329614269007
867,2020-02-02,Shandong,230,0,6,36.3427,118.1498,15.165750888103101
868,2020-02-02,Shanghai,182,1,10,31.201999999999998,121.4491,13.490737563232042
869,2020-02-02,Shanxi,66,0,3,37.5777,112.2922,8.12403840463596
870,2020-02-02,Sichuan,231,1,11,30.6171,102.7103,15.198684153570664
871,2020-02-02,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
872,2020-02-02,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
873,2020-02-02,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
874,2020-02-02,Taiwan,10,0,0,23.7,121.0,3.1622776601683795
875,2020-02-02,Tasmania,0,0,0,-41.4545,145.9707,0.0
876,2020-02-02,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
877,2020-02-02,Tianjin,48,0,1,39.3054,117.323,6.928203230275509
878,2020-02-02,Tibet,1,0,0,31.6927,88.0924,1.0
879,2020-02-02,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
880,2020-02-02,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
881,2020-02-02,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
882,2020-02-02,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
883,2020-02-02,Victoria,4,0,0,-37.8136,144.9631,2.0
884,2020-02-02,Western Australia,0,0,0,-31.9505,115.8605,0.0
885,2020-02-02,Xinjiang,21,0,0,41.1129,85.2401,4.58257569495584
886,2020-02-02,Yunnan,105,0,3,24.974,101.48700000000001,10.246950765959598
887,2020-02-02,Zhejiang,661,0,32,29.1832,120.0934,25.709920264364882
888,2020-02-03," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
889,2020-02-03,Anhui,408,0,14,31.8257,117.2264,20.199009876724155
890,2020-02-03,Beijing,212,1,12,40.1824,116.4142,14.560219778561036
891,2020-02-03,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
892,2020-02-03,British Columbia,1,0,0,49.2827,-123.1207,1.0
893,2020-02-03,Chongqing,337,2,9,30.0572,107.874,18.35755975068582
894,2020-02-03,"Cook County, IL",2,0,0,41.8781,-87.6298,1.4142135623730951
895,2020-02-03,Diamond Princess cruise ship,0,0,0,35.4437,139.638,0.0
896,2020-02-03,From Diamond Princess,0,0,0,35.4437,139.638,0.0
897,2020-02-03,Fujian,179,0,1,26.0789,117.9874,13.379088160259652
898,2020-02-03,Gansu,55,0,3,36.0611,103.8343,7.416198487095663
899,2020-02-03,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
900,2020-02-03,Guangdong,725,0,21,23.3417,113.4244,26.92582403567252
901,2020-02-03,Guangxi,127,0,7,23.8298,108.7881,11.269427669584644
902,2020-02-03,Guizhou,46,0,2,26.8154,106.8748,6.782329983125268
903,2020-02-03,Hainan,72,1,4,19.1959,109.7453,8.48528137423857
904,2020-02-03,Hebei,113,1,3,38.0428,114.5149,10.63014581273465
905,2020-02-03,Heilongjiang,121,2,2,47.861999999999995,127.7615,11.0
906,2020-02-03,Henan,566,2,16,33.882020000000004,113.61399999999999,23.790754506740637
907,2020-02-03,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
908,2020-02-03,Hong Kong,15,0,0,22.3,114.2,3.872983346207417
909,2020-02-03,Hubei,13522,414,386,30.9756,112.2707,116.2841347734075
910,2020-02-03,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
911,2020-02-03,Hunan,521,0,22,27.6104,111.7088,22.825424421026653
912,2020-02-03,Inner Mongolia,34,0,1,44.0935,113.9448,5.830951894845301
913,2020-02-03,Jiangsu,271,0,8,32.9711,119.455,16.46207763315433
914,2020-02-03,Jiangxi,391,0,18,27.614,115.7221,19.77371993328519
915,2020-02-03,Jilin,31,0,1,43.6661,126.1923,5.5677643628300215
916,2020-02-03,"King County, WA",1,0,0,47.6062,-122.3321,1.0
917,2020-02-03,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
918,2020-02-03,Liaoning,74,0,1,41.2956,122.6085,8.602325267042627
919,2020-02-03,"London, ON",1,0,0,42.9849,-81.2453,1.0
920,2020-02-03,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
921,2020-02-03,Macau,8,0,0,22.1667,113.55,2.8284271247461903
922,2020-02-03,"Madison, WI",0,0,0,43.0731,-89.4012,0.0
923,2020-02-03,New South Wales,4,0,2,-33.8688,151.2093,2.0
924,2020-02-03,"New York City, NY",0,0,0,40.7128,-74.006,0.0
925,2020-02-03,Ningxia,31,0,1,37.2692,106.1655,5.5677643628300215
926,2020-02-03,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
927,2020-02-03,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
928,2020-02-03,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
929,2020-02-03,"Portland, OR",0,0,0,45.5051,-122.675,0.0
930,2020-02-03,"Providence, RI",0,0,0,41.824,-71.4128,0.0
931,2020-02-03,Qinghai,13,0,0,35.7452,95.9956,3.605551275463989
932,2020-02-03,Queensland,2,0,0,-28.0167,153.4,1.4142135623730951
933,2020-02-03,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
934,2020-02-03,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
935,2020-02-03,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
936,2020-02-03,"San Diego County, CA",0,0,0,32.7157,-117.1611,0.0
937,2020-02-03,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
938,2020-02-03,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
939,2020-02-03,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
940,2020-02-03,Shaanxi,128,0,0,35.1917,108.8701,11.313708498984761
941,2020-02-03,Shandong,259,0,7,36.3427,118.1498,16.09347693943108
942,2020-02-03,Shanghai,203,1,10,31.201999999999998,121.4491,14.247806848775006
943,2020-02-03,Shanxi,74,0,2,37.5777,112.2922,8.602325267042627
944,2020-02-03,Sichuan,254,1,14,30.6171,102.7103,15.937377450509228
945,2020-02-03,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
946,2020-02-03,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
947,2020-02-03,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
948,2020-02-03,Taiwan,10,0,0,23.7,121.0,3.1622776601683795
949,2020-02-03,Tasmania,0,0,0,-41.4545,145.9707,0.0
950,2020-02-03,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
951,2020-02-03,Tianjin,60,0,1,39.3054,117.323,7.745966692414834
952,2020-02-03,Tibet,1,0,0,31.6927,88.0924,1.0
953,2020-02-03,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
954,2020-02-03,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
955,2020-02-03,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
956,2020-02-03,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
957,2020-02-03,Victoria,4,0,0,-37.8136,144.9631,2.0
958,2020-02-03,Western Australia,0,0,0,-31.9505,115.8605,0.0
959,2020-02-03,Xinjiang,24,0,0,41.1129,85.2401,4.898979485566356
960,2020-02-03,Yunnan,117,0,5,24.974,101.48700000000001,10.816653826391969
961,2020-02-03,Zhejiang,724,0,43,29.1832,120.0934,26.90724809414742
962,2020-02-04," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
963,2020-02-04,Anhui,480,0,20,31.8257,117.2264,21.908902300206645
964,2020-02-04,Beijing,228,1,23,40.1824,116.4142,15.0996688705415
965,2020-02-04,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
966,2020-02-04,British Columbia,1,0,0,49.2827,-123.1207,1.0
967,2020-02-04,Chongqing,366,2,9,30.0572,107.874,19.131126469708992
968,2020-02-04,"Cook County, IL",2,0,0,41.8781,-87.6298,1.4142135623730951
969,2020-02-04,Diamond Princess cruise ship,0,0,0,35.4437,139.638,0.0
970,2020-02-04,From Diamond Princess,0,0,0,35.4437,139.638,0.0
971,2020-02-04,Fujian,194,0,3,26.0789,117.9874,13.92838827718412
972,2020-02-04,Gansu,57,0,4,36.0611,103.8343,7.54983443527075
973,2020-02-04,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
974,2020-02-04,Guangdong,813,0,30,23.3417,113.4244,28.513154858766505
975,2020-02-04,Guangxi,139,0,10,23.8298,108.7881,11.789826122551595
976,2020-02-04,Guizhou,58,0,2,26.8154,106.8748,7.615773105863909
977,2020-02-04,Hainan,80,1,5,19.1959,109.7453,8.94427190999916
978,2020-02-04,Hebei,126,1,4,38.0428,114.5149,11.224972160321824
979,2020-02-04,Heilongjiang,155,2,4,47.861999999999995,127.7615,12.449899597988733
980,2020-02-04,Henan,675,2,27,33.882020000000004,113.61399999999999,25.98076211353316
981,2020-02-04,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
982,2020-02-04,Hong Kong,17,1,0,22.3,114.2,4.123105625617661
983,2020-02-04,Hubei,16678,479,522,30.9756,112.2707,129.14333122542564
984,2020-02-04,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
985,2020-02-04,Hunan,593,0,31,27.6104,111.7088,24.351591323771842
986,2020-02-04,Inner Mongolia,35,0,1,44.0935,113.9448,5.916079783099616
987,2020-02-04,Jiangsu,308,0,12,32.9711,119.455,17.549928774784245
988,2020-02-04,Jiangxi,476,0,20,27.614,115.7221,21.817424229271428
989,2020-02-04,Jilin,42,0,1,43.6661,126.1923,6.48074069840786
990,2020-02-04,"King County, WA",1,0,0,47.6062,-122.3321,1.0
991,2020-02-04,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
992,2020-02-04,Liaoning,81,0,2,41.2956,122.6085,9.0
993,2020-02-04,"London, ON",1,0,0,42.9849,-81.2453,1.0
994,2020-02-04,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
995,2020-02-04,Macau,10,0,0,22.1667,113.55,3.1622776601683795
996,2020-02-04,"Madison, WI",0,0,0,43.0731,-89.4012,0.0
997,2020-02-04,New South Wales,4,0,2,-33.8688,151.2093,2.0
998,2020-02-04,"New York City, NY",0,0,0,40.7128,-74.006,0.0
999,2020-02-04,Ningxia,34,0,1,37.2692,106.1655,5.830951894845301
1000,2020-02-04,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1001,2020-02-04,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1002,2020-02-04,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1003,2020-02-04,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1004,2020-02-04,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1005,2020-02-04,Qinghai,15,0,0,35.7452,95.9956,3.872983346207417
1006,2020-02-04,Queensland,3,0,0,-28.0167,153.4,1.7320508075688772
1007,2020-02-04,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1008,2020-02-04,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
1009,2020-02-04,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1010,2020-02-04,"San Diego County, CA",0,0,0,32.7157,-117.1611,0.0
1011,2020-02-04,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1012,2020-02-04,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1013,2020-02-04,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1014,2020-02-04,Shaanxi,142,0,2,35.1917,108.8701,11.916375287812984
1015,2020-02-04,Shandong,275,0,11,36.3427,118.1498,16.583123951777
1016,2020-02-04,Shanghai,219,1,12,31.201999999999998,121.4491,14.798648586948742
1017,2020-02-04,Shanxi,81,0,4,37.5777,112.2922,9.0
1018,2020-02-04,Sichuan,282,1,14,30.6171,102.7103,16.792855623746664
1019,2020-02-04,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1020,2020-02-04,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1021,2020-02-04,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1022,2020-02-04,Taiwan,11,0,0,23.7,121.0,3.3166247903554
1023,2020-02-04,Tasmania,0,0,0,-41.4545,145.9707,0.0
1024,2020-02-04,"Tempe, AZ",1,0,0,33.4255,-111.94,1.0
1025,2020-02-04,Tianjin,67,0,2,39.3054,117.323,8.18535277187245
1026,2020-02-04,Tibet,1,0,0,31.6927,88.0924,1.0
1027,2020-02-04,"Toronto, ON",2,0,0,43.6532,-79.3832,1.4142135623730951
1028,2020-02-04,"Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,0.0
1029,2020-02-04,"Umatilla, OR",0,0,0,45.775,-118.7606,0.0
1030,2020-02-04,Unassigned Location (From Diamond Princess),0,0,0,35.4437,139.638,0.0
1031,2020-02-04,Victoria,4,0,0,-37.8136,144.9631,2.0
1032,2020-02-04,Western Australia,0,0,0,-31.9505,115.8605,0.0
1033,2020-02-04,Xinjiang,29,0,0,41.1129,85.2401,5.385164807134504
1034,2020-02-04,Yunnan,122,0,5,24.974,101.48700000000001,11.045361017187261
1035,2020-02-04,Zhejiang,829,0,62,29.1832,120.0934,28.792360097775937
1036,2020-02-05," Montreal, QC",0,0,0,45.5017,-73.5673,0.0
1037,2020-02-05,Anhui,530,0,23,31.8257,117.2264,23.021728866442675
1038,2020-02-05,Beijing,253,1,24,40.1824,116.4142,15.905973720586866
1039,2020-02-05,"Boston, MA",1,0,0,42.3601,-71.0589,1.0
1040,2020-02-05,British Columbia,2,0,0,49.2827,-123.1207,1.4142135623730951
1041,2020-02-05,Chongqing,389,2,15,30.0572,107.874,19.72308292331602
1042,2020-02-05,"Cook County, IL",2,0,0,41.8781,-87.6298,1.4142135623730951
1043,2020-02-05,Diamond Princess cruise ship,0,0,0,35.4437,139.638,0.0
1044,2020-02-05,From Diamond Princess,0,0,0,35.4437,139.638,0.0
1045,2020-02-05,Fujian,205,0,11,26.0789,117.9874,14.317821063276353
1046,2020-02-05,Gansu,62,0,6,36.0611,103.8343,7.874007874011811
1047,2020-02-05,"Grafton County, NH",0,0,0,43.9088,-71.82600000000001,0.0
1048,2020-02-05,Guangdong,895,0,49,23.3417,113.4244,29.916550603303182
1049,2020-02-05,Guangxi,150,0,13,23.8298,108.7881,12.24744871391589
1050,2020-02-05,Guizhou,64,1,9,26.8154,106.8748,8.0
1051,2020-02-05,Hainan,99,1,5,19.1959,109.7453,9.9498743710662
1052,2020-02-05,Hebei,135,1,6,38.0428,114.5149,11.61895003862225
1053,2020-02-05,Heilongjiang,190,2,7,47.861999999999995,127.7615,13.784048752090222
1054,2020-02-05,Henan,764,2,47,33.882020000000004,113.61399999999999,27.640549922170507
1055,2020-02-05,"Hillsborough, FL",0,0,0,27.9904,-82.3018,0.0
1056,2020-02-05,Hong Kong,21,1,0,22.3,114.2,4.58257569495584
1057,2020-02-05,Hubei,19665,549,633,30.9756,112.2707,140.23195071024293
1058,2020-02-05,"Humboldt County, CA",0,0,0,40.745,-123.8695,0.0
1059,2020-02-05,Hunan,661,0,54,27.6104,111.7088,25.709920264364882
1060,2020-02-05,Inner Mongolia,42,0,3,44.0935,113.9448,6.48074069840786
1061,2020-02-05,Jiangsu,341,0,23,32.9711,119.455,18.466185312619388
1062,2020-02-05,Jiangxi,548,0,27,27.614,115.7221,23.40939982143925
1063,2020-02-05,Jilin,54,0,2,43.6661,126.1923,7.3484692283495345
1064,2020-02-05,"King County, WA",1,0,0,47.6062,-122.3321,1.0
1065,2020-02-05,"Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,0.0
1066,2020-02-05,Liaoning,89,0,4,41.2956,122.6085,9.433981132056603
1067,2020-02-05,"London, ON",1,0,0,42.9849,-81.2453,1.0
1068,2020-02-05,"Los Angeles, CA",1,0,0,34.0522,-118.2437,1.0
1069,2020-02-05,Macau,10,0,0,22.1667,113.55,3.1622776601683795
1070,2020-02-05,"Madison, WI",1,0,0,43.0731,-89.4012,1.0
1071,2020-02-05,New South Wales,4,0,2,-33.8688,151.2093,2.0
1072,2020-02-05,"New York City, NY",0,0,0,40.7128,-74.006,0.0
1073,2020-02-05,Ningxia,34,0,1,37.2692,106.1655,5.830951894845301
1074,2020-02-05,"Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,0.0
1075,2020-02-05,"Orange, CA",1,0,0,33.7879,-117.8531,1.0
1076,2020-02-05,"Placer County, CA",0,0,0,39.0916,-120.8039,0.0
1077,2020-02-05,"Portland, OR",0,0,0,45.5051,-122.675,0.0
1078,2020-02-05,"Providence, RI",0,0,0,41.824,-71.4128,0.0
1079,2020-02-05,Qinghai,17,0,3,35.7452,95.9956,4.123105625617661
1080,2020-02-05,Queensland,3,0,0,-28.0167,153.4,1.7320508075688772
1081,2020-02-05,"Sacramento County, CA",0,0,0,38.4747,-121.3542,0.0
1082,2020-02-05,"San Antonio, TX",0,0,0,29.4241,-98.4936,0.0
1083,2020-02-05,"San Benito, CA",2,0,0,36.5761,-120.9876,1.4142135623730951
1084,2020-02-05,"San Diego County, CA",0,0,0,32.7157,-117.1611,0.0
1085,2020-02-05,"San Mateo, CA",0,0,0,37.563,-122.3255,0.0
1086,2020-02-05,"Santa Clara, CA",2,0,0,37.3541,-121.9552,1.4142135623730951
1087,2020-02-05,"Sarasota, FL",0,0,0,27.3364,-82.5307,0.0
1088,2020-02-05,Shaanxi,165,0,6,35.1917,108.8701,12.84523257866513
1089,2020-02-05,Shandong,307,0,15,36.3427,118.1498,17.52141546793523
1090,2020-02-05,Shanghai,243,1,15,31.201999999999998,121.4491,15.588457268119896
1091,2020-02-05,Shanxi,81,0,5,37.5777,112.2922,9.0
1092,2020-02-05,Sichuan,301,1,24,30.6171,102.7103,17.349351572897472
1093,2020-02-05,"Snohomish County, WA",0,0,0,48.033,-121.8339,0.0
1094,2020-02-05,"Sonoma County, CA",0,0,0,38.578,-122.9888,0.0
1095,2020-02-05,South Australia,2,0,0,-34.9285,138.6007,1.4142135623730951
1096,2020-02-05,Taiwan,11,0,0,23.7,121.0,3.3166247903554
